X,Y,Z,Name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,NAME2
421330.164760521,4506986.20018392,0,1133.11,"49","035","113311",1400000US49035113311,"49035113311",Census Tract 1133.11,UT,Salt Lake County,Utah,CT,"3751867","0",1133.11
420069.183184446,4506782.86491661,0,1133.12,"49","035","113312",1400000US49035113312,"49035113312",Census Tract 1133.12,UT,Salt Lake County,Utah,CT,"3612631","136726",1133.12
420123.281422035,4504218.0869328,0,1133.13,"49","035","113313",1400000US49035113313,"49035113313",Census Tract 1133.13,UT,Salt Lake County,Utah,CT,"876452","0",1133.13
420108.076873245,4504984.3906439,0,1133.14,"49","035","113314",1400000US49035113314,"49035113314",Census Tract 1133.14,UT,Salt Lake County,Utah,CT,"914818","0",1133.14
416242.352957278,4505820.46307311,0,1134.06,"49","035","113406",1400000US49035113406,"49035113406",Census Tract 1134.06,UT,Salt Lake County,Utah,CT,"1958627","0",1134.06
410984.025563573,4504817.08021846,0,1134.08,"49","035","113408",1400000US49035113408,"49035113408",Census Tract 1134.08,UT,Salt Lake County,Utah,CT,"2606257","0",1134.08
412599.638451502,4504565.57087812,0,1134.09,"49","035","113409",1400000US49035113409,"49035113409",Census Tract 1134.09,UT,Salt Lake County,Utah,CT,"2599060","0",1134.09
415829.423658888,4504804.13694276,0,1134.1,"49","035","113410",1400000US49035113410,"49035113410",Census Tract 1134.10,UT,Salt Lake County,Utah,CT,"2602766","0",1134.1
417038.626909354,4504735.01519914,0,1134.11,"49","035","113411",1400000US49035113411,"49035113411",Census Tract 1134.11,UT,Salt Lake County,Utah,CT,"1300653","0",1134.11
414225.763364048,4505994.65148346,0,1134.12,"49","035","113412",1400000US49035113412,"49035113412",Census Tract 1134.12,UT,Salt Lake County,Utah,CT,"1305184","0",1134.12
414215.836169915,4504746.50297819,0,1134.13,"49","035","113413",1400000US49035113413,"49035113413",Census Tract 1134.13,UT,Salt Lake County,Utah,CT,"2599994","0",1134.13
411803.532329244,4506098.48383362,0,1134.14,"49","035","113414",1400000US49035113414,"49035113414",Census Tract 1134.14,UT,Salt Lake County,Utah,CT,"2675097","0",1134.14
411814.78059825,4507428.5618059,0,1134.15,"49","035","113415",1400000US49035113415,"49035113415",Census Tract 1134.15,UT,Salt Lake County,Utah,CT,"7793811","0",1134.15
415813.961018339,4503112.53327929,0,1135.05,"49","035","113505",1400000US49035113505,"49035113505",Census Tract 1135.05,UT,Salt Lake County,Utah,CT,"2646087","0",1135.05
421330.5526667,4504807.48969181,0,1135.09,"49","035","113509",1400000US49035113509,"49035113509",Census Tract 1135.09,UT,Salt Lake County,Utah,CT,"2152720","0",1135.09
420069.547116591,4503111.82138216,0,1135.1,"49","035","113510",1400000US49035113510,"49035113510",Census Tract 1135.10,UT,Salt Lake County,Utah,CT,"1855442","0",1135.1
421058.861884513,4503385.715747,0,1135.11,"49","035","113511",1400000US49035113511,"49035113511",Census Tract 1135.11,UT,Salt Lake County,Utah,CT,"1543811","0",1135.11
422205.66468324,4503493.04245385,0,1135.12,"49","035","113512",1400000US49035113512,"49035113512",Census Tract 1135.12,UT,Salt Lake County,Utah,CT,"1869865","0",1135.12
420045.480297631,4500992.40385665,0,1135.13,"49","035","113513",1400000US49035113513,"49035113513",Census Tract 1135.13,UT,Salt Lake County,Utah,CT,"2805825","0",1135.13
422252.586703919,4502404.71492871,0,1135.14,"49","035","113514",1400000US49035113514,"49035113514",Census Tract 1135.14,UT,Salt Lake County,Utah,CT,"1844737","0",1135.14
421225.397520704,4500480.78897963,0,1135.15,"49","035","113515",1400000US49035113515,"49035113515",Census Tract 1135.15,UT,Salt Lake County,Utah,CT,"3605944","0",1135.15
418857.630975109,4503091.08886962,0,1135.2,"49","035","113520",1400000US49035113520,"49035113520",Census Tract 1135.20,UT,Salt Lake County,Utah,CT,"2049527","0",1135.2
417397.466576756,4501508.01580419,0,1135.21,"49","035","113521",1400000US49035113521,"49035113521",Census Tract 1135.21,UT,Salt Lake County,Utah,CT,"2648229","0",1135.21
418840.795559359,4501495.21823956,0,1135.22,"49","035","113522",1400000US49035113522,"49035113522",Census Tract 1135.22,UT,Salt Lake County,Utah,CT,"1996943","0",1135.22
417381.843511128,4499920.94600682,0,1135.23,"49","035","113523",1400000US49035113523,"49035113523",Census Tract 1135.23,UT,Salt Lake County,Utah,CT,"2638156","0",1135.23
411502.729868509,4500143.59100414,0,1135.26,"49","035","113526",1400000US49035113526,"49035113526",Census Tract 1135.26,UT,Salt Lake County,Utah,CT,"5856222","0",1135.26
414089.322778497,4498594.81364163,0,1135.27,"49","035","113527",1400000US49035113527,"49035113527",Census Tract 1135.27,UT,Salt Lake County,Utah,CT,"1220804","0",1135.27
414099.805931171,4497863.52705527,0,1135.28,"49","035","113528",1400000US49035113528,"49035113528",Census Tract 1135.28,UT,Salt Lake County,Utah,CT,"1229984","0",1135.28
418610.917538515,4499764.95773552,0,1135.32,"49","035","113532",1400000US49035113532,"49035113532",Census Tract 1135.32,UT,Salt Lake County,Utah,CT,"1295623","0",1135.32
420411.092535482,4499315.32000657,0,1135.33,"49","035","113533",1400000US49035113533,"49035113533",Census Tract 1135.33,UT,Salt Lake County,Utah,CT,"2964429","0",1135.33
417021.23770168,4502947.90613128,0,1135.36,"49","035","113536",1400000US49035113536,"49035113536",Census Tract 1135.36,UT,Salt Lake County,Utah,CT,"1304332","0",1135.36
417830.301075275,4503092.17391719,0,1135.37,"49","035","113537",1400000US49035113537,"49035113537",Census Tract 1135.37,UT,Salt Lake County,Utah,CT,"1303504","0",1135.37
414408.388839592,4503587.33410331,0,1135.38,"49","035","113538",1400000US49035113538,"49035113538",Census Tract 1135.38,UT,Salt Lake County,Utah,CT,"985335","0",1135.38
413819.137401651,4503141.35065373,0,1135.39,"49","035","113539",1400000US49035113539,"49035113539",Census Tract 1135.39,UT,Salt Lake County,Utah,CT,"1610302","0",1135.39
412793.629639838,4498330.85968126,0,1135.4,"49","035","113540",1400000US49035113540,"49035113540",Census Tract 1135.40,UT,Salt Lake County,Utah,CT,"2509275","0",1135.4
411716.836366276,4498823.5376746,0,1135.41,"49","035","113541",1400000US49035113541,"49035113541",Census Tract 1135.41,UT,Salt Lake County,Utah,CT,"1600198","0",1135.41
412112.920427909,4497050.49920173,0,1135.42,"49","035","113542",1400000US49035113542,"49035113542",Census Tract 1135.42,UT,Salt Lake County,Utah,CT,"4044888","0",1135.42
414154.16775892,4496800.78388492,0,1135.43,"49","035","113543",1400000US49035113543,"49035113543",Census Tract 1135.43,UT,Salt Lake County,Utah,CT,"2609128","0",1135.43
412898.499018991,4503240.30390785,0,1135.44,"49","035","113544",1400000US49035113544,"49035113544",Census Tract 1135.44,UT,Salt Lake County,Utah,CT,"1880610","0",1135.44
410583.60234731,4502237.39134223,0,1135.45,"49","035","113545",1400000US49035113545,"49035113545",Census Tract 1135.45,UT,Salt Lake County,Utah,CT,"15257230","0",1135.45
415972.743556525,4501526.53799965,0,1136,"49","035","113600",1400000US49035113600,"49035113600",Census Tract 1136,UT,Salt Lake County,Utah,CT,"1939278","0",1136
416310.925156085,4499858.41587207,0,1137.01,"49","035","113701",1400000US49035113701,"49035113701",Census Tract 1137.01,UT,Salt Lake County,Utah,CT,"1230944","0",1137.01
415716.050555107,4500173.1134099,0,1137.02,"49","035","113702",1400000US49035113702,"49035113702",Census Tract 1137.02,UT,Salt Lake County,Utah,CT,"865977","0",1137.02
413900.420282501,4501562.79112189,0,1138.01,"49","035","113801",1400000US49035113801,"49035113801",Census Tract 1138.01,UT,Salt Lake County,Utah,CT,"1595688","0",1138.01
414892.32925984,4501554.27896822,0,1138.02,"49","035","113802",1400000US49035113802,"49035113802",Census Tract 1138.02,UT,Salt Lake County,Utah,CT,"1606836","0",1138.02
413767.565932783,4499921.09316074,0,1138.04,"49","035","113804",1400000US49035113804,"49035113804",Census Tract 1138.04,UT,Salt Lake County,Utah,CT,"1241563","0",1138.04
414746.846238317,4499944.07161935,0,1138.05,"49","035","113805",1400000US49035113805,"49035113805",Census Tract 1138.05,UT,Salt Lake County,Utah,CT,"1759284","0",1138.05
408992.049260089,4507642.90429976,0,1139.03,"49","035","113903",1400000US49035113903,"49035113903",Census Tract 1139.03,UT,Salt Lake County,Utah,CT,"3956117","0",1139.03
408975.785086114,4506118.03154479,0,1139.04,"49","035","113904",1400000US49035113904,"49035113904",Census Tract 1139.04,UT,Salt Lake County,Utah,CT,"1948532","0",1139.04
408962.23061202,4504995.58741799,0,1139.05,"49","035","113905",1400000US49035113905,"49035113905",Census Tract 1139.05,UT,Salt Lake County,Utah,CT,"3907743","0",1139.05
407019.423986146,4518414.75414739,0,1139.06,"49","035","113906",1400000US49035113906,"49035113906",Census Tract 1139.06,UT,Salt Lake County,Utah,CT,"161029170","163199884",1139.06
407258.891557781,4505419.24338802,0,1139.08,"49","035","113908",1400000US49035113908,"49035113908",Census Tract 1139.08,UT,Salt Lake County,Utah,CT,"1844624","0",1139.08
403598.426433011,4501145.1470746,0,1139.09,"49","035","113909",1400000US49035113909,"49035113909",Census Tract 1139.09,UT,Salt Lake County,Utah,CT,"142041718","43751",1139.09
424085.232371185,4512400.52531057,0,1140,"49","035","114000",1400000US49035114000,"49035114000",Census Tract 1140,UT,Salt Lake County,Utah,CT,"3153173","0",1140
428131.834800812,4508311.784904,0,1141,"49","035","114100",1400000US49035114100,"49035114100",Census Tract 1141,UT,Salt Lake County,Utah,CT,"2403137","0",1141
421761.604386499,4495198.78468188,0,1142,"49","035","114200",1400000US49035114200,"49035114200",Census Tract 1142,UT,Salt Lake County,Utah,CT,"5001638","0",1142
416607.054207551,4498087.69243764,0,1143.01,"49","035","114301",1400000US49035114301,"49035114301",Census Tract 1143.01,UT,Salt Lake County,Utah,CT,"1052118","0",1143.01
415158.303288722,4497113.29237062,0,1143.02,"49","035","114302",1400000US49035114302,"49035114302",Census Tract 1143.02,UT,Salt Lake County,Utah,CT,"1178513","0",1143.02
411710.046709125,4494180.73002102,0,1143.03,"49","035","114303",1400000US49035114303,"49035114303",Census Tract 1143.03,UT,Salt Lake County,Utah,CT,"6819278","0",1143.03
413685.29350299,4494827.67088862,0,1143.04,"49","035","114304",1400000US49035114304,"49035114304",Census Tract 1143.04,UT,Salt Lake County,Utah,CT,"2890975","0",1143.04
417085.732850118,4509641.52308942,0,1145,"49","035","114500",1400000US49035114500,"49035114500",Census Tract 1145,UT,Salt Lake County,Utah,CT,"42908499","19163",1145
421251.94686999,4487122.70090917,0,1146.01,"49","035","114601",1400000US49035114601,"49035114601",Census Tract 1146.01,UT,Salt Lake County,Utah,CT,"2961210","0",1146.01
421474.57064582,4484915.3954431,0,1146.02,"49","035","114602",1400000US49035114602,"49035114602",Census Tract 1146.02,UT,Salt Lake County,Utah,CT,"4756396","0",1146.02
420414.218970429,4518827.72005457,0,1147,"49","035","114700",1400000US49035114700,"49035114700",Census Tract 1147,UT,Salt Lake County,Utah,CT,"12352866","4663",1147
429475.006366351,4516912.06143972,0,1148,"49","035","114800",1400000US49035114800,"49035114800",Census Tract 1148,UT,Salt Lake County,Utah,CT,"25746339","0",1148
410502.266568607,4480512.01487401,0,1151.07,"49","035","115107",1400000US49035115107,"49035115107",Census Tract 1151.07,UT,Salt Lake County,Utah,CT,"18882844","0",1151.07
414672.577693421,4481045.65460438,0,1151.08,"49","035","115108",1400000US49035115108,"49035115108",Census Tract 1151.08,UT,Salt Lake County,Utah,CT,"17074433","0",1151.08
419312.12405352,4479387.82277096,0,1151.09,"49","035","115109",1400000US49035115109,"49035115109",Census Tract 1151.09,UT,Salt Lake County,Utah,CT,"35498066","0",1151.09
413759.913895196,4490344.69315169,0,1152.1,"49","035","115210",1400000US49035115210,"49035115210",Census Tract 1152.10,UT,Salt Lake County,Utah,CT,"7723519","0",1152.1
411290.006141399,4490846.94350045,0,1152.11,"49","035","115211",1400000US49035115211,"49035115211",Census Tract 1152.11,UT,Salt Lake County,Utah,CT,"18444947","0",1152.11
415662.327152675,4516379.50812988,0,9800,"49","035","980000",1400000US49035980000,"49035980000",Census Tract 9800,UT,Salt Lake County,Utah,CT,"39295596","83499",9800
415977.902908457,4497248.91641589,0,9801,"49","035","980100",1400000US49035980100,"49035980100",Census Tract 9801,UT,Salt Lake County,Utah,CT,"4511850","0",9801
645670.998343368,4121754.54186878,0,9420,"49","037","942000",1400000US49037942000,"49037942000",Census Tract 9420,UT,San Juan County,Utah,CT,"2220604899","8760375",9420
560331.009049513,4112764.44303969,0,9421,"49","037","942100",1400000US49037942100,"49037942100",Census Tract 9421,UT,San Juan County,Utah,CT,"2962764354","74416830",9421
645762.627991388,4198383.83553121,0,9781,"49","037","978100",1400000US49037978100,"49037978100",Census Tract 9781,UT,San Juan County,Utah,CT,"5773384256","17931507",9781
594135.268139826,4175280.65722403,0,9782,"49","037","978200",1400000US49037978200,"49037978200",Census Tract 9782,UT,San Juan County,Utah,CT,"9296421093","192709561",9782
467069.347406695,4370704.3965943,0,9721.01,"49","039","972101",1400000US49039972101,"49039972101",Census Tract 9721.01,UT,Sanpete County,Utah,CT,"514365876","1155224",9721.01
465580.073365083,4390552.22374451,0,9721.02,"49","039","972102",1400000US49039972102,"49039972102",Census Tract 9721.02,UT,Sanpete County,Utah,CT,"613186264","836192",9721.02
446760.737772111,4382462.6554225,0,9722,"49","039","972200",1400000US49039972200,"49039972200",Census Tract 9722,UT,Sanpete County,Utah,CT,"633624156","1493529",9722
425803.255073366,4343602.59765983,0,9723,"49","039","972300",1400000US49039972300,"49039972300",Census Tract 9723,UT,Sanpete County,Utah,CT,"943267584","22463203",9723
445445.260335129,4354138.86129775,0,9724.01,"49","039","972401",1400000US49039972401,"49039972401",Census Tract 9724.01,UT,Sanpete County,Utah,CT,"63587228","117078",9724.01
455135.626528754,4355303.70642937,0,9724.02,"49","039","972402",1400000US49039972402,"49039972402",Census Tract 9724.02,UT,Sanpete County,Utah,CT,"81452938","0",9724.02
456689.647876331,4342348.91315126,0,9725,"49","039","972500",1400000US49039972500,"49039972500",Census Tract 9725,UT,Sanpete County,Utah,CT,"1268417411","5984145",9725
459638.544575095,4305842.14729549,0,9751,"49","041","975100",1400000US49041975100,"49041975100",Census Tract 9751,UT,Sevier County,Utah,CT,"1375097322","497649",9751
440502.403644234,4285840.99387754,0,9752,"49","041","975200",1400000US49041975200,"49041975200",Census Tract 9752,UT,Sevier County,Utah,CT,"2471467921","19152205",9752
399638.129887698,4293856.35433283,0,9753,"49","041","975300",1400000US49041975300,"49041975300",Census Tract 9753,UT,Sevier County,Utah,CT,"137975179","0",9753
406350.400765664,4288951.73283324,0,9754,"49","041","975400",1400000US49041975400,"49041975400",Census Tract 9754,UT,Sevier County,Utah,CT,"50594819","0",9754
390878.631892109,4276345.21931029,0,9755,"49","041","975500",1400000US49041975500,"49041975500",Census Tract 9755,UT,Sevier County,Utah,CT,"912864815","610874",9755
481566.597375855,4547868.34935426,0,9641.01,"49","043","964101",1400000US49043964101,"49043964101",Census Tract 9641.01,UT,Summit County,Utah,CT,"902859039","6063488",9641.01
464842.1274203,4510814.50203146,0,9641.03,"49","043","964103",1400000US49043964103,"49043964103",Census Tract 9641.03,UT,Summit County,Utah,CT,"109568280","4294862",9641.03
482641.492828814,4527573.09418966,0,9641.04,"49","043","964104",1400000US49043964104,"49043964104",Census Tract 9641.04,UT,Summit County,Utah,CT,"776055659","1128037",9641.04
472565.22079038,4499150.76168227,0,9642.01,"49","043","964201",1400000US49043964201,"49043964201",Census Tract 9642.01,UT,Summit County,Utah,CT,"182677757","24484",9642.01
478551.386379253,4507562.15995041,0,9642.02,"49","043","964202",1400000US49043964202,"49043964202",Census Tract 9642.02,UT,Summit County,Utah,CT,"219882592","33556",9642.02
515500.821000129,4515102.45980387,0,9642.03,"49","043","964203",1400000US49043964203,"49043964203",Census Tract 9642.03,UT,Summit County,Utah,CT,"2395001175","14427342",9642.03
447954.222215736,4514451.88978755,0,9643.03,"49","043","964303",1400000US49043964303,"49043964303",Census Tract 9643.03,UT,Summit County,Utah,CT,"33249554","0",9643.03
450423.537482512,4508679.06724978,0,9643.04,"49","043","964304",1400000US49043964304,"49043964304",Census Tract 9643.04,UT,Summit County,Utah,CT,"22693160","0",9643.04
451510.270066509,4503408.98810783,0,9643.05,"49","043","964305",1400000US49043964305,"49043964305",Census Tract 9643.05,UT,Summit County,Utah,CT,"37074204","14904",9643.05
456128.462347394,4514280.92175758,0,9643.06,"49","043","964306",1400000US49043964306,"49043964306",Census Tract 9643.06,UT,Summit County,Utah,CT,"74564531","0",9643.06
456531.219227569,4507175.18358975,0,9643.07,"49","043","964307",1400000US49043964307,"49043964307",Census Tract 9643.07,UT,Summit County,Utah,CT,"13427587","0",9643.07
457443.025631358,4504055.08523478,0,9643.08,"49","043","964308",1400000US49043964308,"49043964308",Census Tract 9643.08,UT,Summit County,Utah,CT,"21600587","0",9643.08
455729.916626445,4499414.64215402,0,9644.01,"49","043","964401",1400000US49043964401,"49043964401",Census Tract 9644.01,UT,Summit County,Utah,CT,"31392389","15493",9644.01
459005.815479494,4499050.64407651,0,9644.02,"49","043","964402",1400000US49043964402,"49043964402",Census Tract 9644.02,UT,Summit County,Utah,CT,"24729757","614999",9644.02
301794.571530524,4482617.99563966,0,1306,"49","045","130600",1400000US49045130600,"49045130600",Census Tract 1306,UT,Tooele County,Utah,CT,"14822628507","158583552",1306
395529.558646959,4495424.68463116,0,1307.01,"49","045","130701",1400000US49045130701,"49045130701",Census Tract 1307.01,UT,Tooele County,Utah,CT,"182355410","0",1307.01
389571.139821623,4499831.23996855,0,1307.04,"49","045","130704",1400000US49045130704,"49045130704",Census Tract 1307.04,UT,Tooele County,Utah,CT,"3508397","469925",1307.04
388102.789823526,4497435.68012481,0,1307.05,"49","045","130705",1400000US49045130705,"49045130705",Census Tract 1307.05,UT,Tooele County,Utah,CT,"17026462","20843",1307.05
386436.706079569,4492609.43370994,0,1307.06,"49","045","130706",1400000US49045130706,"49045130706",Census Tract 1307.06,UT,Tooele County,Utah,CT,"51565361","0",1307.06
384034.024169842,4452774.24865539,0,1307.07,"49","045","130707",1400000US49045130707,"49045130707",Census Tract 1307.07,UT,Tooele County,Utah,CT,"1973227614","2426303",1307.07
368987.69470929,4493619.86423451,0,1307.08,"49","045","130708",1400000US49045130708,"49045130708",Census Tract 1307.08,UT,Tooele County,Utah,CT,"554598643","29432285",1307.08
376789.268944568,4493762.57065698,0,1308,"49","045","130800",1400000US49045130800,"49045130800",Census Tract 1308,UT,Tooele County,Utah,CT,"26224243","230014",1308
389422.850402627,4489427.55646322,0,1309,"49","045","130900",1400000US49045130900,"49045130900",Census Tract 1309,UT,Tooele County,Utah,CT,"4084772","0",1309
391148.338039915,4490430.06153339,0,1310.01,"49","045","131001",1400000US49045131001,"49045131001",Census Tract 1310.01,UT,Tooele County,Utah,CT,"3030566","0",1310.01
391069.467319924,4487993.470203,0,1310.03,"49","045","131003",1400000US49045131003,"49045131003",Census Tract 1310.03,UT,Tooele County,Utah,CT,"2250055","0",1310.03
391703.438809703,4488956.62939442,0,1310.04,"49","045","131004",1400000US49045131004,"49045131004",Census Tract 1310.04,UT,Tooele County,Utah,CT,"955350","0",1310.04
390687.023999042,4489249.13319436,0,1310.05,"49","045","131005",1400000US49045131005,"49045131005",Census Tract 1310.05,UT,Tooele County,Utah,CT,"1452060","0",1310.05
387813.787034712,4486386.22578106,0,1311.01,"49","045","131101",1400000US49045131101,"49045131101",Census Tract 1311.01,UT,Tooele County,Utah,CT,"5065251","0",1311.01
389326.338916092,4486513.38217712,0,1311.02,"49","045","131102",1400000US49045131102,"49045131102",Census Tract 1311.02,UT,Tooele County,Utah,CT,"2807475","0",1311.02
390367.69677953,4486285.30719114,0,1312,"49","045","131200",1400000US49045131200,"49045131200",Census Tract 1312,UT,Tooele County,Utah,CT,"3255229","0",1312
376268.308914069,4524045.42803817,0,9800,"49","045","980000",1400000US49045980000,"49045980000",Census Tract 9800,UT,Tooele County,Utah,CT,"325521503","699910792",9800
626609.083513543,4444262.50465825,0,9402.01,"49","047","940201",1400000US49047940201,"49047940201",Census Tract 9402.01,UT,Uintah County,Utah,CT,"7470717014","30992607",9402.01
645098.907066754,4486544.90634497,0,9682.01,"49","047","968201",1400000US49047968201,"49047968201",Census Tract 9682.01,UT,Uintah County,Utah,CT,"2364496757","13664018",9682.01
621409.621714313,4465535.30779704,0,9682.02,"49","047","968202",1400000US49047968202,"49047968202",Census Tract 9682.02,UT,Uintah County,Utah,CT,"252491485","3721334",9682.02
609103.214476608,4467953.05335632,0,9683.01,"49","047","968301",1400000US49047968301,"49047968301",Census Tract 9683.01,UT,Uintah County,Utah,CT,"253662572","1072821",9683.01
610854.051076439,4496832.12244636,0,9683.02,"49","047","968302",1400000US49047968302,"49047968302",Census Tract 9683.02,UT,Uintah County,Utah,CT,"1231135787","6665021",9683.02
625554.458365487,4480213.93893812,0,9684.01,"49","047","968401",1400000US49047968401,"49047968401",Census Tract 9684.01,UT,Uintah County,Utah,CT,"7516567","0",9684.01
622231.026563729,4475545.74103166,0,9684.03,"49","047","968403",1400000US49047968403,"49047968403",Census Tract 9684.03,UT,Uintah County,Utah,CT,"18767350","0",9684.03
625640.806288547,4477157.6200304,0,9684.04,"49","047","968404",1400000US49047968404,"49047968404",Census Tract 9684.04,UT,Uintah County,Utah,CT,"10531861","0",9684.04
426907.264647081,4472839.71825536,0,1.02,"49","049","000102",1400000US49049000102,"49049000102",Census Tract 1.02,UT,Utah County,Utah,CT,"4157228","0",1.02
427874.616402536,4471024.45695586,0,1.03,"49","049","000103",1400000US49049000103,"49049000103",Census Tract 1.03,UT,Utah County,Utah,CT,"4414537","87779",1.03
427957.136610143,4473272.69302799,0,1.04,"49","049","000104",1400000US49049000104,"49049000104",Census Tract 1.04,UT,Utah County,Utah,CT,"2558167","0",1.04
429139.501337869,4473071.91142231,0,1.05,"49","049","000105",1400000US49049000105,"49049000105",Census Tract 1.05,UT,Utah County,Utah,CT,"2459580","0",1.05
433795.107280099,4469805.02019281,0,2.03,"49","049","000203",1400000US49049000203,"49049000203",Census Tract 2.03,UT,Utah County,Utah,CT,"2382757","0",2.03
431135.25960238,4472739.90770904,0,2.05,"49","049","000205",1400000US49049000205,"49049000205",Census Tract 2.05,UT,Utah County,Utah,CT,"2502975","0",2.05
431405.016902362,4471823.75244819,0,2.06,"49","049","000206",1400000US49049000206,"49049000206",Census Tract 2.06,UT,Utah County,Utah,CT,"2002431","0",2.06
429775.039279225,4471105.52245256,0,2.07,"49","049","000207",1400000US49049000207,"49049000207",Census Tract 2.07,UT,Utah County,Utah,CT,"2840819","0",2.07
431461.169120746,4470919.07107106,0,2.08,"49","049","000208",1400000US49049000208,"49049000208",Census Tract 2.08,UT,Utah County,Utah,CT,"2117625","0",2.08
433468.56682536,4468613.25230223,0,4,"49","049","000400",1400000US49049000400,"49049000400",Census Tract 4,UT,Utah County,Utah,CT,"3830392","0",4
437974.802584079,4468894.2949996,0,5.04,"49","049","000504",1400000US49049000504,"49049000504",Census Tract 5.04,UT,Utah County,Utah,CT,"2431208","0",5.04
440034.905632815,4469167.02231756,0,5.05,"49","049","000505",1400000US49049000505,"49049000505",Census Tract 5.05,UT,Utah County,Utah,CT,"3919712","0",5.05
438360.380233379,4467651.42157763,0,5.06,"49","049","000506",1400000US49049000506,"49049000506",Census Tract 5.06,UT,Utah County,Utah,CT,"2028487","0",5.06
440477.238604816,4468050.67206248,0,5.07,"49","049","000507",1400000US49049000507,"49049000507",Census Tract 5.07,UT,Utah County,Utah,CT,"3266953","0",5.07
436068.745549537,4469057.51870458,0,5.08,"49","049","000508",1400000US49049000508,"49049000508",Census Tract 5.08,UT,Utah County,Utah,CT,"2473691","0",5.08
434868.991665725,4468278.59512655,0,5.1,"49","049","000510",1400000US49049000510,"49049000510",Census Tract 5.10,UT,Utah County,Utah,CT,"1980950","0",5.1
436374.451027124,4468270.68740599,0,5.11,"49","049","000511",1400000US49049000511,"49049000511",Census Tract 5.11,UT,Utah County,Utah,CT,"2127450","0",5.11
437545.142092335,4465697.52681498,0,6.01,"49","049","000601",1400000US49049000601,"49049000601",Census Tract 6.01,UT,Utah County,Utah,CT,"8578855","0",6.01
439714.699627949,4466165.2583742,0,6.03,"49","049","000603",1400000US49049000603,"49049000603",Census Tract 6.03,UT,Utah County,Utah,CT,"4185376","0",6.03
441912.754627366,4466108.58792115,0,6.04,"49","049","000604",1400000US49049000604,"49049000604",Census Tract 6.04,UT,Utah County,Utah,CT,"4769544","0",6.04
441352.211297422,4463186.34489645,0,7.03,"49","049","000703",1400000US49049000703,"49049000703",Census Tract 7.03,UT,Utah County,Utah,CT,"1831747","0",7.03
439225.540961761,4463418.95175664,0,7.06,"49","049","000706",1400000US49049000706,"49049000706",Census Tract 7.06,UT,Utah County,Utah,CT,"2184751","0",7.06
439348.406453539,4464235.81690163,0,7.07,"49","049","000707",1400000US49049000707,"49049000707",Census Tract 7.07,UT,Utah County,Utah,CT,"1532480","0",7.07
440495.167114645,4464580.2622039,0,7.08,"49","049","000708",1400000US49049000708,"49049000708",Census Tract 7.08,UT,Utah County,Utah,CT,"1289218","0",7.08
441264.800437034,4463724.23125353,0,7.09,"49","049","000709",1400000US49049000709,"49049000709",Census Tract 7.09,UT,Utah County,Utah,CT,"2016840","0",7.09
442008.072322508,4464529.28830424,0,7.1,"49","049","000710",1400000US49049000710,"49049000710",Census Tract 7.10,UT,Utah County,Utah,CT,"1186162","0",7.1
443823.408262817,4463809.94062419,0,7.11,"49","049","000711",1400000US49049000711,"49049000711",Census Tract 7.11,UT,Utah County,Utah,CT,"4997510","0",7.11
439431.967062624,4462204.36624862,0,8.01,"49","049","000801",1400000US49049000801,"49049000801",Census Tract 8.01,UT,Utah County,Utah,CT,"1833326","0",8.01
438794.411541929,4461400.33209551,0,8.03,"49","049","000803",1400000US49049000803,"49049000803",Census Tract 8.03,UT,Utah County,Utah,CT,"744723","0",8.03
440026.235754733,4461384.69859766,0,8.04,"49","049","000804",1400000US49049000804,"49049000804",Census Tract 8.04,UT,Utah County,Utah,CT,"1257439","0",8.04
441248.588295383,4461373.41110611,0,9.01,"49","049","000901",1400000US49049000901,"49049000901",Census Tract 9.01,UT,Utah County,Utah,CT,"1686016","0",9.01
442750.805597013,4462391.38194482,0,9.03,"49","049","000903",1400000US49049000903,"49049000903",Census Tract 9.03,UT,Utah County,Utah,CT,"1674666","0",9.03
442514.251556637,4461206.42896321,0,9.04,"49","049","000904",1400000US49049000904,"49049000904",Census Tract 9.04,UT,Utah County,Utah,CT,"1417450","0",9.04
442095.666575892,4460532.66248034,0,10.01,"49","049","001001",1400000US49049001001,"49049001001",Census Tract 10.01,UT,Utah County,Utah,CT,"1694902","0",10.01
442260.200493666,4459636.5412227,0,10.02,"49","049","001002",1400000US49049001002,"49049001002",Census Tract 10.02,UT,Utah County,Utah,CT,"1508084","0",10.02
439785.294261872,4458906.08867268,0,11.03,"49","049","001103",1400000US49049001103,"49049001103",Census Tract 11.03,UT,Utah County,Utah,CT,"2084742","0",11.03
439206.887034649,4459906.69926545,0,11.05,"49","049","001105",1400000US49049001105,"49049001105",Census Tract 11.05,UT,Utah County,Utah,CT,"1401499","0",11.05
439200.556891788,4460731.79259423,0,11.06,"49","049","001106",1400000US49049001106,"49049001106",Census Tract 11.06,UT,Utah County,Utah,CT,"1388700","0",11.06
440477.53750576,4460156.37839222,0,11.07,"49","049","001107",1400000US49049001107,"49049001107",Census Tract 11.07,UT,Utah County,Utah,CT,"1484435","0",11.07
