STATE,COUNTY,TRACT,BLOCK,GEOID,AREALAND,2020_HOU,2020_POP,2020_UACE,2020_UA_NAME
49,49,10404,1009,4.9049E+14,14410,20,67,72559,"Provo--Orem, UT"
49,49,10404,1010,4.9049E+14,39892,37,146,72559,"Provo--Orem, UT"
49,49,10404,1011,4.9049E+14,9055,6,33,72559,"Provo--Orem, UT"
49,49,10404,1012,4.9049E+14,24151,13,45,72559,"Provo--Orem, UT"
49,49,10404,1013,4.9049E+14,24300,24,86,72559,"Provo--Orem, UT"
49,49,10404,1014,4.9049E+14,49555,27,104,72559,"Provo--Orem, UT"
49,49,10404,1015,4.9049E+14,29118,25,138,72559,"Provo--Orem, UT"
49,49,10404,1016,4.9049E+14,16535,14,72,72559,"Provo--Orem, UT"
49,49,10404,1017,4.9049E+14,25242,24,97,72559,"Provo--Orem, UT"
49,49,10404,1018,4.9049E+14,23804,24,100,72559,"Provo--Orem, UT"
49,49,10404,1019,4.9049E+14,40100,23,101,72559,"Provo--Orem, UT"
49,49,10404,2000,4.9049E+14,25277,13,60,72559,"Provo--Orem, UT"
49,49,10404,2001,4.9049E+14,96926,25,110,72559,"Provo--Orem, UT"
49,49,10404,2002,4.9049E+14,64497,55,229,72559,"Provo--Orem, UT"
49,49,10404,2003,4.9049E+14,8868,10,51,72559,"Provo--Orem, UT"
49,49,10404,2004,4.9049E+14,27440,31,105,72559,"Provo--Orem, UT"
49,49,10404,2005,4.9049E+14,11100,18,94,72559,"Provo--Orem, UT"
49,49,10404,2006,4.9049E+14,12725,16,83,72559,"Provo--Orem, UT"
49,49,10404,2007,4.9049E+14,10814,12,50,72559,"Provo--Orem, UT"
49,49,10404,2008,4.9049E+14,11432,12,55,72559,"Provo--Orem, UT"
49,49,10404,2009,4.9049E+14,13238,12,74,72559,"Provo--Orem, UT"
49,49,10404,2010,4.9049E+14,25725,33,120,72559,"Provo--Orem, UT"
49,49,10404,2011,4.9049E+14,10206,12,57,72559,"Provo--Orem, UT"
49,49,10404,2012,4.9049E+14,10089,12,41,72559,"Provo--Orem, UT"
49,49,10404,2013,4.9049E+14,58304,16,70,72559,"Provo--Orem, UT"
49,49,10404,2014,4.9049E+14,73767,56,255,72559,"Provo--Orem, UT"
49,49,10404,2015,4.9049E+14,25371,33,158,72559,"Provo--Orem, UT"
49,49,10404,2016,4.9049E+14,41112,14,63,72559,"Provo--Orem, UT"
49,49,10404,3000,4.9049E+14,25682,20,75,72559,"Provo--Orem, UT"
49,49,10404,3001,4.9049E+14,14347,10,46,72559,"Provo--Orem, UT"
49,49,10404,3002,4.9049E+14,34382,30,133,72559,"Provo--Orem, UT"
49,49,10404,3003,4.9049E+14,23818,27,102,72559,"Provo--Orem, UT"
49,49,10404,3004,4.9049E+14,8382,8,39,72559,"Provo--Orem, UT"
49,49,10404,3005,4.9049E+14,21550,17,82,72559,"Provo--Orem, UT"
49,49,10404,3006,4.9049E+14,19327,16,68,72559,"Provo--Orem, UT"
49,49,10404,3007,4.9049E+14,49280,38,156,72559,"Provo--Orem, UT"
49,49,10404,3008,4.9049E+14,16631,13,49,72559,"Provo--Orem, UT"
49,49,10404,3009,4.9049E+14,33066,26,105,72559,"Provo--Orem, UT"
49,49,10404,3010,4.9049E+14,15754,13,43,72559,"Provo--Orem, UT"
49,49,10404,3011,4.9049E+14,20632,12,43,72559,"Provo--Orem, UT"
49,49,10404,4000,4.9049E+14,126443,103,220,72559,"Provo--Orem, UT"
49,49,10404,4001,4.9049E+14,67139,47,163,72559,"Provo--Orem, UT"
49,49,10404,4002,4.9049E+14,7464,8,24,72559,"Provo--Orem, UT"
49,49,10404,4003,4.9049E+14,77690,49,209,72559,"Provo--Orem, UT"
49,49,10404,4004,4.9049E+14,71698,37,146,72559,"Provo--Orem, UT"
49,49,10404,4005,4.9049E+14,151138,11,40,72559,"Provo--Orem, UT"
49,49,10404,4006,4.9049E+14,262204,16,69,72559,"Provo--Orem, UT"
49,49,10404,4007,4.9049E+14,49624,14,58,72559,"Provo--Orem, UT"
49,49,10405,1000,4.9049E+14,29185,17,69,72559,"Provo--Orem, UT"
49,49,10405,1001,4.9049E+14,30363,24,89,72559,"Provo--Orem, UT"
49,49,10405,1002,4.9049E+14,177848,111,463,72559,"Provo--Orem, UT"
49,49,10405,1003,4.9049E+14,25517,20,97,72559,"Provo--Orem, UT"
49,49,10405,1004,4.9049E+14,11253,16,67,72559,"Provo--Orem, UT"
49,49,10405,1005,4.9049E+14,25587,22,89,72559,"Provo--Orem, UT"
49,49,10405,1006,4.9049E+14,16595,15,72,72559,"Provo--Orem, UT"
49,49,10405,1007,4.9049E+14,22531,16,63,72559,"Provo--Orem, UT"
49,49,10405,1008,4.9049E+14,44136,36,132,72559,"Provo--Orem, UT"
49,49,10405,1009,4.9049E+14,9802,8,33,72559,"Provo--Orem, UT"
49,49,10405,1010,4.9049E+14,25874,22,89,72559,"Provo--Orem, UT"
49,49,10405,1011,4.9049E+14,22502,19,81,72559,"Provo--Orem, UT"
49,49,10405,1012,4.9049E+14,29988,24,127,72559,"Provo--Orem, UT"
49,49,10405,1013,4.9049E+14,19432,17,91,72559,"Provo--Orem, UT"
49,49,10405,1014,4.9049E+14,28959,24,129,72559,"Provo--Orem, UT"
49,49,10405,1015,4.9049E+14,30976,25,105,72559,"Provo--Orem, UT"
49,49,10405,2000,4.9049E+14,11088,0,0,72559,"Provo--Orem, UT"
49,49,10405,2001,4.9049E+14,132539,41,145,72559,"Provo--Orem, UT"
49,49,10405,2002,4.9049E+14,32173,19,68,72559,"Provo--Orem, UT"
49,49,10405,2003,4.9049E+14,8427,8,30,72559,"Provo--Orem, UT"
49,49,10405,2004,4.9049E+14,60827,21,86,72559,"Provo--Orem, UT"
49,49,10405,2005,4.9049E+14,68987,51,201,72559,"Provo--Orem, UT"
49,49,10405,2006,4.9049E+14,46069,33,113,72559,"Provo--Orem, UT"
49,49,10405,2007,4.9049E+14,20429,13,68,72559,"Provo--Orem, UT"
49,49,10405,2008,4.9049E+14,15945,13,59,72559,"Provo--Orem, UT"
49,49,10405,2009,4.9049E+14,22389,18,74,72559,"Provo--Orem, UT"
49,49,10405,2010,4.9049E+14,73633,49,161,72559,"Provo--Orem, UT"
49,49,10405,2011,4.9049E+14,10423,22,48,72559,"Provo--Orem, UT"
49,49,10405,2012,4.9049E+14,56384,35,130,72559,"Provo--Orem, UT"
49,49,10405,2013,4.9049E+14,31976,23,90,72559,"Provo--Orem, UT"
49,49,10405,3000,4.9049E+14,12325,5,20,72559,"Provo--Orem, UT"
49,49,10405,3001,4.9049E+14,72873,56,222,72559,"Provo--Orem, UT"
49,49,10405,3002,4.9049E+14,9212,7,35,72559,"Provo--Orem, UT"
49,49,10405,3003,4.9049E+14,265732,36,150,72559,"Provo--Orem, UT"
49,49,10405,3004,4.9049E+14,10537,10,53,72559,"Provo--Orem, UT"
49,49,10405,3005,4.9049E+14,19441,18,72,72559,"Provo--Orem, UT"
49,49,10405,3006,4.9049E+14,9349,10,48,72559,"Provo--Orem, UT"
49,49,10405,3007,4.9049E+14,23104,17,78,72559,"Provo--Orem, UT"
49,49,10405,3008,4.9049E+14,30151,25,102,72559,"Provo--Orem, UT"
49,49,10405,3009,4.9049E+14,36812,15,44,72559,"Provo--Orem, UT"
49,49,10406,1000,4.9049E+14,194110,55,219,72559,"Provo--Orem, UT"
49,49,10406,1001,4.9049E+14,217533,64,275,72559,"Provo--Orem, UT"
49,49,10406,1002,4.9049E+14,15429,9,43,72559,"Provo--Orem, UT"
49,49,10406,1003,4.9049E+14,245970,37,154,72559,"Provo--Orem, UT"
49,49,10406,1004,4.9049E+14,27243,20,105,72559,"Provo--Orem, UT"
49,49,10406,1007,4.9049E+14,7485,0,0,72559,"Provo--Orem, UT"
49,49,10406,1008,4.9049E+14,83892,10,38,72559,"Provo--Orem, UT"
49,49,10406,1009,4.9049E+14,18725,3,14,72559,"Provo--Orem, UT"
49,49,10406,1010,4.9049E+14,22048,4,28,72559,"Provo--Orem, UT"
49,49,10406,1011,4.9049E+14,92914,2,17,72559,"Provo--Orem, UT"
49,49,10406,1012,4.9049E+14,14044,5,23,72559,"Provo--Orem, UT"
49,49,10406,1013,4.9049E+14,98954,0,0,72559,"Provo--Orem, UT"
49,49,10406,1014,4.9049E+14,49104,7,30,72559,"Provo--Orem, UT"
49,49,10406,1015,4.9049E+14,95646,39,156,72559,"Provo--Orem, UT"
49,49,10406,1016,4.9049E+14,19845,14,72,72559,"Provo--Orem, UT"
49,49,10406,1017,4.9049E+14,111980,3,13,72559,"Provo--Orem, UT"
49,49,10406,1018,4.9049E+14,78874,13,64,72559,"Provo--Orem, UT"
49,49,10406,1019,4.9049E+14,111312,52,225,72559,"Provo--Orem, UT"
49,49,10406,1021,4.9049E+14,7450,3,17,72559,"Provo--Orem, UT"
49,49,10406,1024,4.9049E+14,11225,0,0,72559,"Provo--Orem, UT"
49,49,10406,1032,4.9049E+14,100263,3,11,72559,"Provo--Orem, UT"
49,49,10406,1033,4.9049E+14,86262,35,161,72559,"Provo--Orem, UT"
49,49,10406,1034,4.9049E+14,18280,8,45,72559,"Provo--Orem, UT"
49,49,10406,1035,4.9049E+14,16355,2,11,72559,"Provo--Orem, UT"
49,49,10406,1037,4.9049E+14,179784,9,19,72559,"Provo--Orem, UT"
49,49,10406,1038,4.9049E+14,90108,6,23,72559,"Provo--Orem, UT"
49,49,10406,1041,4.9049E+14,13251,5,21,72559,"Provo--Orem, UT"
49,49,10406,1043,4.9049E+14,31658,0,0,72559,"Provo--Orem, UT"
49,49,10406,1044,4.9049E+14,22966,28,66,72559,"Provo--Orem, UT"
49,49,10406,1045,4.9049E+14,14767,31,54,72559,"Provo--Orem, UT"
49,49,10406,1046,4.9049E+14,10664,7,45,72559,"Provo--Orem, UT"
49,49,10406,1047,4.9049E+14,12295,8,29,72559,"Provo--Orem, UT"
49,49,10406,1048,4.9049E+14,6395,2,11,72559,"Provo--Orem, UT"
49,49,10406,1049,4.9049E+14,11071,9,30,72559,"Provo--Orem, UT"
49,49,10406,1051,4.9049E+14,13148,2,25,72559,"Provo--Orem, UT"
49,49,10406,1056,4.9049E+14,194014,7,32,72559,"Provo--Orem, UT"
49,49,10406,1057,4.9049E+14,16071,40,98,72559,"Provo--Orem, UT"
49,49,10406,1058,4.9049E+14,28929,1,20,72559,"Provo--Orem, UT"
49,49,10406,1071,4.9049E+14,9221,23,47,72559,"Provo--Orem, UT"
49,49,10406,1072,4.9049E+14,9826,27,74,72559,"Provo--Orem, UT"
49,49,10406,2000,4.9049E+14,642467,0,0,72559,"Provo--Orem, UT"
49,49,10406,2004,4.9049E+14,17012,1,4,72559,"Provo--Orem, UT"
49,49,10406,2005,4.9049E+14,14854,4,9,72559,"Provo--Orem, UT"
49,49,10406,2006,4.9049E+14,278979,37,79,72559,"Provo--Orem, UT"
49,49,10406,2008,4.9049E+14,10017,0,0,72559,"Provo--Orem, UT"
49,49,10406,2009,4.9049E+14,37755,0,0,72559,"Provo--Orem, UT"
49,49,10406,2011,4.9049E+14,28820,19,54,72559,"Provo--Orem, UT"
49,49,10406,2027,4.9049E+14,18759,14,52,72559,"Provo--Orem, UT"
49,49,10406,2033,4.9049E+14,24340,6,8,72559,"Provo--Orem, UT"
49,49,10406,2040,4.9049E+14,83732,7,33,72559,"Provo--Orem, UT"
49,49,10407,1000,4.9049E+14,103144,23,66,72559,"Provo--Orem, UT"
49,49,10407,1001,4.9049E+14,36437,14,40,72559,"Provo--Orem, UT"
49,49,10407,1002,4.9049E+14,26604,10,36,72559,"Provo--Orem, UT"
49,49,10407,1003,4.9049E+14,25302,6,19,72559,"Provo--Orem, UT"
49,49,10407,1004,4.9049E+14,29663,12,53,72559,"Provo--Orem, UT"
49,49,10407,1005,4.9049E+14,29520,11,39,72559,"Provo--Orem, UT"
49,49,10407,1006,4.9049E+14,295383,38,132,72559,"Provo--Orem, UT"
49,49,10407,1008,4.9049E+14,14088,3,6,72559,"Provo--Orem, UT"
49,49,10407,1009,4.9049E+14,20657,1,12,72559,"Provo--Orem, UT"
49,49,10407,1010,4.9049E+14,148748,31,101,72559,"Provo--Orem, UT"
49,49,10407,1016,4.9049E+14,230562,19,53,72559,"Provo--Orem, UT"
49,49,10407,1020,4.9049E+14,24812,13,39,72559,"Provo--Orem, UT"
49,49,10407,1021,4.9049E+14,25166,5,15,72559,"Provo--Orem, UT"
49,49,10407,1022,4.9049E+14,21331,10,48,72559,"Provo--Orem, UT"
49,49,10407,1023,4.9049E+14,18273,12,40,72559,"Provo--Orem, UT"
49,49,10407,1024,4.9049E+14,261188,40,135,72559,"Provo--Orem, UT"
49,49,10407,1025,4.9049E+14,21963,11,37,72559,"Provo--Orem, UT"
49,49,10407,1026,4.9049E+14,11309,5,32,72559,"Provo--Orem, UT"
49,49,10407,1027,4.9049E+14,17757,9,37,72559,"Provo--Orem, UT"
49,49,10407,2000,4.9049E+14,33037,0,0,72559,"Provo--Orem, UT"
49,49,10407,2001,4.9049E+14,11582,3,21,72559,"Provo--Orem, UT"
49,49,10407,2002,4.9049E+14,59892,31,96,72559,"Provo--Orem, UT"
49,49,10407,2003,4.9049E+14,480213,55,147,72559,"Provo--Orem, UT"
49,49,10407,2004,4.9049E+14,10057,7,32,72559,"Provo--Orem, UT"
49,49,10407,2005,4.9049E+14,7648,0,0,72559,"Provo--Orem, UT"
49,49,10407,2006,4.9049E+14,28313,20,41,72559,"Provo--Orem, UT"
49,49,10407,2007,4.9049E+14,9325,0,0,72559,"Provo--Orem, UT"
49,49,10407,2008,4.9049E+14,30181,0,0,72559,"Provo--Orem, UT"
49,49,10407,2009,4.9049E+14,30307,3,10,72559,"Provo--Orem, UT"
49,49,10407,2010,4.9049E+14,29570,9,34,72559,"Provo--Orem, UT"
49,49,10407,2011,4.9049E+14,27701,13,49,72559,"Provo--Orem, UT"
49,49,10407,2012,4.9049E+14,26494,4,17,72559,"Provo--Orem, UT"
49,49,10407,2013,4.9049E+14,3726,0,0,72559,"Provo--Orem, UT"
49,49,10407,2014,4.9049E+14,138561,36,114,72559,"Provo--Orem, UT"
49,49,10407,2015,4.9049E+14,10595,4,17,72559,"Provo--Orem, UT"
49,49,10407,2016,4.9049E+14,29081,10,29,72559,"Provo--Orem, UT"
49,49,10407,2017,4.9049E+14,29155,5,15,72559,"Provo--Orem, UT"
49,49,10407,2018,4.9049E+14,44151,17,42,72559,"Provo--Orem, UT"
49,49,10407,2019,4.9049E+14,97739,48,140,72559,"Provo--Orem, UT"
49,49,10407,2020,4.9049E+14,21237,6,18,72559,"Provo--Orem, UT"
49,49,10407,2021,4.9049E+14,73879,23,69,72559,"Provo--Orem, UT"
49,49,10407,2022,4.9049E+14,26203,13,41,72559,"Provo--Orem, UT"
49,49,10407,2023,4.9049E+14,30795,19,58,72559,"Provo--Orem, UT"
49,49,10407,2024,4.9049E+14,34200,22,69,72559,"Provo--Orem, UT"
49,49,10407,2025,4.9049E+14,97955,45,177,72559,"Provo--Orem, UT"
49,49,10407,2026,4.9049E+14,10054,6,33,72559,"Provo--Orem, UT"
49,49,10407,2027,4.9049E+14,41511,18,64,72559,"Provo--Orem, UT"
49,49,10407,2028,4.9049E+14,16528,10,38,72559,"Provo--Orem, UT"
49,49,10408,1001,4.9049E+14,41270,24,88,72559,"Provo--Orem, UT"
49,49,10408,1002,4.9049E+14,126290,41,138,72559,"Provo--Orem, UT"
49,49,10408,1003,4.9049E+14,30725,11,33,72559,"Provo--Orem, UT"
49,49,10408,1004,4.9049E+14,13834,10,31,72559,"Provo--Orem, UT"
49,49,10408,1005,4.9049E+14,24688,4,11,72559,"Provo--Orem, UT"
49,49,10408,1006,4.9049E+14,15441,13,24,72559,"Provo--Orem, UT"
49,49,10408,1007,4.9049E+14,116974,10,24,72559,"Provo--Orem, UT"
49,49,10408,1008,4.9049E+14,13973,0,0,72559,"Provo--Orem, UT"
49,49,10408,1009,4.9049E+14,28878,10,38,72559,"Provo--Orem, UT"
49,49,10408,1010,4.9049E+14,27684,0,0,72559,"Provo--Orem, UT"
49,49,10408,1011,4.9049E+14,55170,18,56,72559,"Provo--Orem, UT"
49,49,10408,1012,4.9049E+14,29376,17,47,72559,"Provo--Orem, UT"
49,49,10408,1013,4.9049E+14,103105,40,127,72559,"Provo--Orem, UT"
49,49,10408,1014,4.9049E+14,16651,12,50,72559,"Provo--Orem, UT"
49,49,10408,1015,4.9049E+14,27433,19,77,72559,"Provo--Orem, UT"
49,49,10408,1016,4.9049E+14,22455,16,71,72559,"Provo--Orem, UT"
49,49,10408,1017,4.9049E+14,17744,13,54,72559,"Provo--Orem, UT"
49,49,10408,1018,4.9049E+14,41768,21,82,72559,"Provo--Orem, UT"
49,49,10408,1019,4.9049E+14,17018,12,41,72559,"Provo--Orem, UT"
49,49,10408,1020,4.9049E+14,14456,8,36,72559,"Provo--Orem, UT"
49,49,10408,1021,4.9049E+14,65947,22,90,72559,"Provo--Orem, UT"
49,49,10408,1022,4.9049E+14,58763,26,96,72559,"Provo--Orem, UT"
49,49,10408,1023,4.9049E+14,31229,10,32,72559,"Provo--Orem, UT"
49,49,10408,1024,4.9049E+14,29745,15,45,72559,"Provo--Orem, UT"
49,49,10408,1025,4.9049E+14,29339,12,29,72559,"Provo--Orem, UT"
49,49,10408,1026,4.9049E+14,29691,16,43,72559,"Provo--Orem, UT"
49,49,10408,1027,4.9049E+14,29387,10,38,72559,"Provo--Orem, UT"
49,49,10408,1028,4.9049E+14,29067,14,45,72559,"Provo--Orem, UT"
49,49,10408,1029,4.9049E+14,29649,8,21,72559,"Provo--Orem, UT"
49,49,10408,1030,4.9049E+14,31171,12,44,72559,"Provo--Orem, UT"
49,49,10408,1031,4.9049E+14,44531,22,85,72559,"Provo--Orem, UT"
49,49,10408,1032,4.9049E+14,151912,30,100,72559,"Provo--Orem, UT"
49,49,10408,1033,4.9049E+14,29825,8,23,72559,"Provo--Orem, UT"
49,49,10408,1034,4.9049E+14,31999,11,38,72559,"Provo--Orem, UT"
49,49,10408,1035,4.9049E+14,29010,13,37,72559,"Provo--Orem, UT"
49,49,10408,1036,4.9049E+14,28026,15,31,72559,"Provo--Orem, UT"
49,49,10408,1037,4.9049E+14,29196,11,27,72559,"Provo--Orem, UT"
49,49,10408,1038,4.9049E+14,245916,38,149,72559,"Provo--Orem, UT"
49,49,10408,1039,4.9049E+14,30172,8,35,72559,"Provo--Orem, UT"
49,49,10408,1040,4.9049E+14,23190,16,46,72559,"Provo--Orem, UT"
49,49,10408,2007,4.9049E+14,25134,17,80,72559,"Provo--Orem, UT"
49,49,10408,2008,4.9049E+14,9739,7,35,72559,"Provo--Orem, UT"
49,49,10408,2009,4.9049E+14,13851,11,56,72559,"Provo--Orem, UT"
49,49,10408,2010,4.9049E+14,14501,12,49,72559,"Provo--Orem, UT"
49,49,10408,2011,4.9049E+14,13289,10,30,72559,"Provo--Orem, UT"
49,49,10408,2012,4.9049E+14,245773,26,92,72559,"Provo--Orem, UT"
49,49,10408,2013,4.9049E+14,68384,44,202,72559,"Provo--Orem, UT"
49,49,10408,2014,4.9049E+14,8966,5,29,72559,"Provo--Orem, UT"
49,49,10408,2015,4.9049E+14,31128,18,66,72559,"Provo--Orem, UT"
49,49,10408,2021,4.9049E+14,223202,42,198,72559,"Provo--Orem, UT"
49,49,10408,2022,4.9049E+14,154037,28,113,72559,"Provo--Orem, UT"
49,49,10408,2023,4.9049E+14,92408,0,0,72559,"Provo--Orem, UT"
49,49,10408,2024,4.9049E+14,12687,8,32,72559,"Provo--Orem, UT"
49,49,10408,2025,4.9049E+14,25471,7,22,72559,"Provo--Orem, UT"
49,49,10408,3000,4.9049E+14,135546,43,140,72559,"Provo--Orem, UT"
49,49,10408,3001,4.9049E+14,12663,8,36,72559,"Provo--Orem, UT"
49,49,10408,3002,4.9049E+14,14707,10,46,72559,"Provo--Orem, UT"
49,49,10408,3003,4.9049E+14,44575,33,121,72559,"Provo--Orem, UT"
49,49,10408,3004,4.9049E+14,16823,5,16,72559,"Provo--Orem, UT"
49,49,10408,3005,4.9049E+14,55315,41,163,72559,"Provo--Orem, UT"
49,49,10408,3006,4.9049E+14,10683,8,39,72559,"Provo--Orem, UT"
49,49,10408,3007,4.9049E+14,128255,43,133,72559,"Provo--Orem, UT"
49,49,10408,3008,4.9049E+14,277744,48,170,72559,"Provo--Orem, UT"
49,49,10408,3009,4.9049E+14,12317,6,36,72559,"Provo--Orem, UT"
49,49,10408,3010,4.9049E+14,11544,4,20,72559,"Provo--Orem, UT"
49,49,10408,3011,4.9049E+14,34026,13,35,72559,"Provo--Orem, UT"
49,49,10408,3013,4.9049E+14,36551,14,62,72559,"Provo--Orem, UT"
49,49,10408,3014,4.9049E+14,219448,74,287,72559,"Provo--Orem, UT"
49,49,10408,3015,4.9049E+14,16559,12,48,72559,"Provo--Orem, UT"
49,49,10408,3016,4.9049E+14,16449,14,49,72559,"Provo--Orem, UT"
49,49,10408,3017,4.9049E+14,16345,11,35,72559,"Provo--Orem, UT"
49,49,10408,3021,4.9049E+14,21226,0,0,72559,"Provo--Orem, UT"
49,49,10408,3022,4.9049E+14,11145,6,34,72559,"Provo--Orem, UT"
49,49,10411,1001,4.9049E+14,86406,9,30,72559,"Provo--Orem, UT"
49,49,10411,1002,4.9049E+14,243627,22,70,72559,"Provo--Orem, UT"
49,49,10411,1003,4.9049E+14,186452,20,78,72559,"Provo--Orem, UT"
49,49,10411,1023,4.9049E+14,38629,13,54,72559,"Provo--Orem, UT"
49,49,10411,1024,4.9049E+14,36171,8,47,72559,"Provo--Orem, UT"
49,49,10411,1025,4.9049E+14,62675,12,41,72559,"Provo--Orem, UT"
49,49,10411,1027,4.9049E+14,29716,10,34,72559,"Provo--Orem, UT"
49,49,10411,1028,4.9049E+14,118127,54,215,72559,"Provo--Orem, UT"
49,49,10411,1029,4.9049E+14,108557,39,150,72559,"Provo--Orem, UT"
49,49,10411,1030,4.9049E+14,8086,3,14,72559,"Provo--Orem, UT"
49,49,10411,1031,4.9049E+14,16292,6,25,72559,"Provo--Orem, UT"
49,49,10411,1032,4.9049E+14,220456,40,136,72559,"Provo--Orem, UT"
49,49,10411,1033,4.9049E+14,10232,8,22,72559,"Provo--Orem, UT"
49,49,10411,1034,4.9049E+14,16332,8,30,72559,"Provo--Orem, UT"
49,49,10411,1035,4.9049E+14,59650,7,21,72559,"Provo--Orem, UT"
49,49,10411,1036,4.9049E+14,106862,25,82,72559,"Provo--Orem, UT"
49,49,10411,1037,4.9049E+14,46410,5,16,72559,"Provo--Orem, UT"
49,49,10411,1038,4.9049E+14,44773,19,67,72559,"Provo--Orem, UT"
49,49,10411,1039,4.9049E+14,228555,38,128,72559,"Provo--Orem, UT"
49,49,10411,1075,4.9049E+14,60377,28,121,72559,"Provo--Orem, UT"
49,49,10411,2008,4.9049E+14,23231,15,59,72559,"Provo--Orem, UT"
49,49,10411,2009,4.9049E+14,71484,19,69,72559,"Provo--Orem, UT"
49,49,10411,2010,4.9049E+14,8969,6,35,72559,"Provo--Orem, UT"
49,49,10411,2020,4.9049E+14,85540,35,174,72559,"Provo--Orem, UT"
49,49,10411,2021,4.9049E+14,28834,10,36,72559,"Provo--Orem, UT"
49,49,10411,2031,4.9049E+14,55044,20,76,72559,"Provo--Orem, UT"
49,49,10411,2032,4.9049E+14,13870,5,26,72559,"Provo--Orem, UT"
49,49,10411,2033,4.9049E+14,43434,17,86,72559,"Provo--Orem, UT"
49,49,10411,2034,4.9049E+14,58378,20,103,72559,"Provo--Orem, UT"
49,49,10411,2035,4.9049E+14,31205,10,42,72559,"Provo--Orem, UT"
49,49,10411,2037,4.9049E+14,25666,7,39,72559,"Provo--Orem, UT"
49,49,10411,2042,4.9049E+14,137799,17,64,72559,"Provo--Orem, UT"
49,49,10411,2054,4.9049E+14,36187,11,60,72559,"Provo--Orem, UT"
49,49,10411,3000,4.9049E+14,441755,32,121,72559,"Provo--Orem, UT"
49,49,10411,3001,4.9049E+14,25167,9,40,72559,"Provo--Orem, UT"
49,49,10411,3002,4.9049E+14,10866,8,33,72559,"Provo--Orem, UT"
49,49,10411,3003,4.9049E+14,15582,12,67,72559,"Provo--Orem, UT"
49,49,10411,3004,4.9049E+14,17016,8,36,72559,"Provo--Orem, UT"
49,49,10411,3005,4.9049E+14,47122,22,104,72559,"Provo--Orem, UT"
49,49,10411,3006,4.9049E+14,7826,5,28,72559,"Provo--Orem, UT"
49,49,10411,3007,4.9049E+14,27446,17,83,72559,"Provo--Orem, UT"
49,49,10411,3008,4.9049E+14,19233,10,49,72559,"Provo--Orem, UT"
49,49,10411,3010,4.9049E+14,32717,18,106,72559,"Provo--Orem, UT"
49,49,10411,3011,4.9049E+14,55948,26,121,72559,"Provo--Orem, UT"
49,49,10411,3012,4.9049E+14,5699,3,8,72559,"Provo--Orem, UT"
49,49,10411,3014,4.9049E+14,19983,18,77,72559,"Provo--Orem, UT"
49,49,10411,3015,4.9049E+14,13979,12,57,72559,"Provo--Orem, UT"
49,49,10411,3016,4.9049E+14,42141,22,99,72559,"Provo--Orem, UT"
49,49,10411,3017,4.9049E+14,50811,27,127,72559,"Provo--Orem, UT"
49,49,10411,3018,4.9049E+14,5033,3,23,72559,"Provo--Orem, UT"
49,49,10411,3019,4.9049E+14,30894,14,49,72559,"Provo--Orem, UT"
49,49,10411,3020,4.9049E+14,11254,8,41,72559,"Provo--Orem, UT"
49,49,10411,3021,4.9049E+14,11515,9,23,72559,"Provo--Orem, UT"
49,49,10411,3022,4.9049E+14,233553,57,215,72559,"Provo--Orem, UT"
49,49,10411,3023,4.9049E+14,13893,10,42,72559,"Provo--Orem, UT"
49,49,10411,3024,4.9049E+14,81858,18,72,72559,"Provo--Orem, UT"
49,49,10411,3025,4.9049E+14,30166,20,69,72559,"Provo--Orem, UT"
49,49,10411,3026,4.9049E+14,17228,11,31,72559,"Provo--Orem, UT"
49,49,10411,3027,4.9049E+14,63297,5,18,72559,"Provo--Orem, UT"
49,49,10411,3028,4.9049E+14,25666,8,52,72559,"Provo--Orem, UT"
49,49,10411,3029,4.9049E+14,114044,38,152,72559,"Provo--Orem, UT"
49,49,10411,3030,4.9049E+14,11785,6,20,72559,"Provo--Orem, UT"
49,49,10411,3031,4.9049E+14,26488,0,27,72559,"Provo--Orem, UT"
49,49,10411,3032,4.9049E+14,22409,11,46,72559,"Provo--Orem, UT"
49,49,10411,3033,4.9049E+14,407889,81,269,72559,"Provo--Orem, UT"
49,49,10411,3034,4.9049E+14,25260,11,55,72559,"Provo--Orem, UT"
49,49,10411,3035,4.9049E+14,33040,17,74,72559,"Provo--Orem, UT"
49,49,10411,3036,4.9049E+14,42031,13,44,72559,"Provo--Orem, UT"
49,49,10411,3037,4.9049E+14,29599,18,67,72559,"Provo--Orem, UT"
49,49,10411,3038,4.9049E+14,35005,16,69,72559,"Provo--Orem, UT"
49,49,10411,3039,4.9049E+14,52136,28,105,72559,"Provo--Orem, UT"
49,49,10411,3040,4.9049E+14,40407,16,58,72559,"Provo--Orem, UT"
49,49,10411,3043,4.9049E+14,9962,4,17,72559,"Provo--Orem, UT"
49,49,10411,3044,4.9049E+14,34385,14,76,72559,"Provo--Orem, UT"
49,49,10411,3045,4.9049E+14,36379,18,94,72559,"Provo--Orem, UT"
49,49,10411,3046,4.9049E+14,38457,18,63,72559,"Provo--Orem, UT"
49,49,10411,3047,4.9049E+14,16915,8,33,72559,"Provo--Orem, UT"
49,49,10411,3048,4.9049E+14,24028,13,51,72559,"Provo--Orem, UT"
49,49,10411,3049,4.9049E+14,40144,20,95,72559,"Provo--Orem, UT"
49,49,10411,3050,4.9049E+14,19685,9,44,72559,"Provo--Orem, UT"
